Date,BTO.TO,MFC.TO,CVE.TO,ENB.TO,ABX.TO,K.TO,HR-UN.TO,KAT.TO,BMO.TO,YRI.TO,CNQ.TO
2019-05-10,-0.014064922256121208,-0.018731116348211854,0.005787527295129906,0.004869220150670699,-0.03301022573746183,-0.014598785870792663,0.009069455485023737,0.024097529080210435,-0.0037372227389179764,-0.014652230552358947,0.0007905545656409494
2019-05-13,0.01963599112389381,-0.017131087060708507,-0.029278689070108315,0.017852218239228605,0.03120477851883235,0.04785608889777288,0.01239073713344907,-0.04879011804678987,-0.01255938204544522,0.03978819015281238,-0.03539244830251809
2019-05-14,-0.011173348502381617,0.02052236703172898,0.0234911617749785,-0.009569029836033274,0.011380785875348454,-0.016490401859018,0.0021208185474087143,0.24294614500973177,0.004365313753101557,-0.028778961431638043,0.023733666777652863
2019-05-15,-0.002812953521356074,-0.00636810312343932,-0.01672285592950542,0.004268644742600485,-0.0011918721564685634,0.011806557254079482,-0.005336654701874016,-0.040005296451461676,0.0026101313636644457,0.00364300183118454,-0.005344646862751137
2019-05-16,0.011204647185875657,0.006791216023544265,-0.005071929857418687,0.012297412055239976,-0.023530623075203396,-0.007067216442123096,0.002138185234900454,-0.06317890294372862,0.004142839657876895,-0.01096906326140479,0.0037441297772067028
2019-05-17,-0.014025467994915964,-0.016635095324590513,-0.014511591908450189,0.011751872350646841,0.0042643168077584285,0.00471698536904043,-0.007288419927821864,-0.04445178612998185,-0.005688739093391593,-0.003683167290954195,-0.021314661396558254
2019-05-21,-0.0028288682911154976,0.023380418932860757,0.009413890001109699,-0.0023790048417303695,-0.012232569155447365,-0.011834503060066504,0.0034362312320034977,-0.07061757051798023,0.011631802845131885,-0.04529079797211278,-0.00027282946490680466
2019-05-22,-0.04935689939644503,-0.008438766987599211,-0.022395469978266316,-0.007771226521499094,-0.014879274488802937,-0.00716842576963888,-0.0025760438967608987,0.0,-0.005366360481884494,-0.023438641367103587,-0.017611728208905556
2019-05-23,-0.002980640921756397,-0.021847179610601657,-0.03366112310828207,-0.0036073263941426743,0.007467221622672206,0.009546602648708645,-0.005172434268483954,0.0,-0.021464541491688475,-0.011928509912749637,-0.03388245790458923
2019-05-24,-0.012012208354903535,0.007335639131799597,-0.0018035395414679643,0.010782856884918724,-0.006218746059522739,0.0023724215749720582,-0.0008647382761263698,0.0,0.01693799209402914,0.00399193679200909,0.004870449910018207
2019-05-27,-0.003025661416942263,0.01747316628742989,0.013447091296984539,0.007124487556890901,-0.00625790256595448,0.002366919236984209,0.005607215231992799,0.0,-0.0007725018322942289,0.0,0.025674890214559386
2019-05-28,-0.006079072220913895,-0.01919438406274072,-0.0026749386254388626,0.009616490419020579,-0.00314366802690466,0.027973825609759865,-0.010810875100234981,0.0,-0.004647508656266704,0.003976064572560664,-0.01261394728024526
2019-05-29,0.05342518315639253,-0.0034512638119024324,0.010657175545397584,-0.020720981346664995,0.0,-0.011560756120584237,-0.00566815767823091,0.0,-0.026453242088175767,-0.032260765034484384,0.037646216404907035
2019-05-30,0.014347441299183795,0.0,-0.005314347325631175,-0.010423079018812122,0.005037758714621198,-0.002328343008603325,-0.0035042299748815056,-0.024692588966579474,-0.01071985388857419,0.028284700461923794,-0.007635763527426266
2019-05-31,0.05001043557282801,-0.020079189181742875,-0.016114980891312032,0.002615912340838282,0.05439771791278787,0.029852989302822812,0.0004385443208754634,0.0,-0.011752962746021068,0.07666601245995668,-0.0005476011752622237
2019-06-03,0.0476280006230727,0.006153860248356072,-0.020976613499466588,-0.048167417685711825,0.04876185892341698,0.08039069010826634,0.0008766908649010626,0.04879011804678982,0.002646241299365496,0.032670787687808886,-0.020476583765216327
2019-06-04,-0.026179429805147075,0.030638927902619333,-0.009259267340315177,0.009653848001551836,0.003958208743415613,-0.004184102557331055,-0.005712816848046172,0.023530545265529484,0.014631299695393169,0.0,0.006687043645699119
2019-06-05,0.013175351384190062,0.005932048905410509,-0.03695354586017466,-0.0029282270263594093,0.0022548036086881503,-0.008421094365324252,0.007464342311679937,0.0,-0.0007014798878380274,-0.01801855713544982,-0.03475403746863325
2019-06-06,0.015584798003909049,0.0012666592572932228,0.016276025335026086,-0.008625330525114903,0.018410626003472454,-0.004237290408819877,-0.0004376607886442243,-0.02353054526552943,-0.003816428773472828,-0.01096906326140479,0.009727947747022103
2019-06-07,-0.031416204781494816,0.001265056861095153,0.038197525300056434,-0.0040224075249409765,-0.004432055447410245,-0.02146003015700477,-0.00043776311518581144,-0.02409752908021036,-0.004134087265843766,-0.01109062972272428,0.010762108414074312
2019-06-10,-0.032435284864881925,-0.007189741493653041,0.0036495983899128824,-0.00403873765311057,-0.00948415867598848,-0.01310061108785824,0.00915231297894891,0.0,0.003630879145082206,-0.045635428544197366,0.0033746557928713613
2019-06-11,0.005479489166331324,0.00042445329507920026,0.01715622934551284,-0.016103319255563298,0.009484158675988568,0.00438596758616891,0.0004337757137961867,-0.024692588966579474,0.0027144944094777534,0.01926847612145894,0.014769625365690889
2019-06-12,0.026955795698550524,-0.019276777383296372,-0.01351972394526756,-0.0132915224703438,0.016520016451744664,0.01950217292459431,-0.0017358785433930796,-0.07796154348338225,-0.005638296289354643,0.030077453193571687,-0.010287841146432816
2019-06-13,0.0026560553933957258,0.0,0.0216419550888891,0.0037220548428068697,0.01032345073999785,0.027514988065574914,0.0037042151697393583,-0.05556988107220008,0.0011100102168513756,0.014706190382111125,0.004930616927626202
2019-06-14,-0.0026560553933958476,0.008613298834379772,0.013292139298801619,0.010651127521770748,0.008611402732951622,-0.010493316039269613,-0.011373868340506755,0.0,0.005230813473836183,0.0,-0.00028120298342469734
2019-06-17,0.0,-0.003866835926003387,0.029490426305029915,-0.00672533367511917,0.019108956118410715,-0.008474619285550513,0.006140474450381686,0.0,-0.0011042159212407208,0.03231879840215563,0.016727596839885384
2019-06-18,0.007946968964467331,0.021295602673493706,0.01526744682122148,0.007805738652625427,0.012539210934090524,0.027283983734507068,0.016478914377687687,0.0,0.00949682031779516,0.044912521013067516,0.006887852247041027
2019-06-19,0.0,-0.0012650568610950163,-0.02212859110923837,0.0025884601046295692,-0.0010388167298197375,0.0041322334173704315,0.0034351121942074138,-0.028987509324886983,-0.0025901678878494584,-0.006779624964029495,-0.015216730991156361
2019-06-20,0.015707197248922687,0.009657869644880834,0.017910994241893484,0.005799696279107793,0.04968067303905564,0.03842738922842978,-0.004295649797715498,0.0,0.001793907480546734,0.09097172831898948,0.021239264693499668
2019-06-21,0.010336053526908218,-0.003348693659086493,-0.014474495792762537,-0.0010715465672820601,0.016675262728528692,0.021590658679159148,-0.0069115303035901365,-0.0606246546866435,-0.0048910179669101345,0.0,-0.007946354961667821
2019-06-24,0.03287282290724872,-0.00125868782259207,-0.006884762767858495,-0.007532545723379734,0.040510656738816764,0.00966185571400704,0.005619333818874577,0.030771720754924695,-0.0016022491661528482,0.036589408000857415,0.003844059573397771
2019-06-25,-0.012515920934289632,-0.00041991491945375604,-0.0043270978294211405,-0.00955077318809802,-0.015533433702143865,-0.015504172207925167,-0.006920498126641405,-0.030771720754924767,-0.008757408115745846,-0.03348854668896305,-0.004944826831141894
2019-06-26,-0.0050504767883494135,-0.0004200913220700605,0.02145073012304014,0.003483477007505002,-0.012891079067397322,-0.017734390876625858,-0.007843096310185366,0.0,-0.003950826463364115,0.003091126950681977,0.006314203272120627
2019-06-27,-0.015306425184609737,-0.0008406296468902012,-0.016260471915104095,0.012312639889331,-0.01062812621925347,0.009891220748848824,0.0017480666463463423,-0.031748668271916365,-0.0009138209511011922,-0.0015467153140202182,-0.03849850992261512
2019-06-28,0.02287263734654946,0.0008406296468901656,-0.0034571208127205178,0.015338896172229565,0.0038778720456501916,-0.003944774580914181,-0.002623380495122533,0.0,0.004965784458309509,0.027482555057513975,0.00425725794184616
2019-07-02,0.0,0.01996752139625312,0.0008654013190447286,-0.00402487935550611,-0.009723022783854271,-0.009930511209213476,0.011751918611403366,0.0,0.010058300657470421,0.014947952834782497,-0.01340017639302795
2019-07-03,-0.01010107855189586,0.000411788040299536,0.011182842458375806,0.009296428386209614,0.022223201696700633,0.009930511209213518,0.014178540759715355,0.0,0.0037959213528396033,-0.008942004276182844,0.0031523521001443973
2019-07-04,-0.005089030067367945,0.0,-0.0008556897994478417,0.002310686835035318,0.00808952136473974,0.009832958352693159,0.000853004369104042,0.09237332295855989,0.0004983428165011421,-0.002998429235525917,0.009397752502182059
2019-07-05,0.0,-0.0008237457198472445,0.0008556897994479658,-0.0014697581936051955,-0.020589700277586345,-0.01976346956190665,-0.0017064770031799685,0.0,0.005267674175326651,-0.006024111111099224,-0.010829355267930833
2019-07-08,0.010152292982194621,-0.0012368922732553039,0.005119484599371964,-0.01013735702763972,0.004344775579983715,0.0019939691223689556,0.0008534726340760105,0.05715844305791106,-0.004371172748127595,0.0030165917880252847,-0.02289623247150445
2019-07-09,0.02000081121307355,0.01636694107023782,0.017714574618226675,0.018507394931322675,0.015770808101623617,0.025566803289453956,-0.0008534726340759349,0.13005307978913777,0.005064711331779939,0.003007519323073917,0.031171258295100847
2019-07-10,0.012300211608327234,-0.022989499641327977,0.024774193581683587,0.0014575165256583175,0.02528232663441392,0.04554862695655158,0.00807989045096691,0.09309040529768926,-0.007157668708439707,0.032499218847638255,0.026914990964882042
2019-07-11,-0.014778656951434864,-0.0037445639710784384,0.004070051257432119,0.0010399026399879384,-0.010223143372876834,-0.026317283546611645,-0.007652933151126756,0.12516315074546305,0.0013958176632451957,-0.03249921884763823,-0.003047437867586463
2019-07-12,0.00987666560537068,0.0012497739349182403,0.012111539014323333,-0.010447341606435253,0.004659819089855181,0.003802282330481143,0.0,-0.0606246254686803,-0.003593189398798933,0.032499218847638255,0.0022172390364069905
2019-07-15,0.00734388831294752,0.002079410044395958,0.0008023015523959911,-0.005053661732546505,-0.009341543855967537,-0.0018992886707390215,-0.004277189468848781,-0.08701136005649178,-0.005514607500231574,0.002902688099881893,-0.005274104944653198
2019-07-16,-0.00980404274165675,0.004145974496806273,-0.011290510456805136,-0.007841590724104458,-0.013226340719333414,0.00189928867073894,-0.008869763566966957,-0.022989496172240394,-0.0003017149255347511,-0.014598720458046393,-0.019106922885220364
2019-07-17,0.03390158317922162,-0.0058091400853745616,0.003238854940632391,0.0025499576712037742,0.037335096856676776,0.026218705719590427,0.0008686902729584527,-0.02353054526552943,-0.005142414716030346,0.05437667015961882,-0.014286053171580495
2019-07-18,0.03278996281048427,0.004567127124839235,-0.024551163272248055,0.0036014158489675262,0.02845068370354411,0.03808257888884271,-0.0017382236680884735,0.06899287621747893,0.001818005041806612,0.04892283717740016,-0.02535476107629027
2019-07-19,-0.004618854270920176,0.007428881740852949,0.02777956188895901,-0.01041574908367328,0.0017794542416143164,-0.001780900208483073,-0.0039225045502861424,-0.045462330951949494,-0.0039432365824979,-0.016043115552194728,0.005005035036654544
2019-07-22,0.006920250651129865,0.0049220500421163094,0.008824825449895915,0.0008543993046322028,0.011928566819311731,-0.008952645362922272,-0.005693043265484358,0.022989496172240335,-0.0002026349649697224,0.010723957137696378,0.0005874219779792801
2019-07-23,-0.020906663077435182,0.0012266157065161064,0.011909595272139646,-0.006425431015483818,-0.0026384948962013006,-0.007220241137379281,0.00874508183480235,0.12783337692848892,0.004751218869279517,-0.02156416532958114,0.009348471564376242
2019-07-24,0.020906663077435324,0.0016333648640689802,-0.030451053497174706,-0.011453469465583574,0.004832033276793124,0.012601457629926786,-0.0017428561056857198,-0.04082201687199717,0.006333173964876336,0.03217433834772167,-0.013761077344334991
2019-07-25,-0.016222793772060273,-0.010664467890031374,-0.01806292911381992,-0.040812966796719634,-0.01723801727520812,-0.016231222225163745,-0.009640653028287406,-0.021053389382458158,0.00040076285847991767,-0.007946993149946336,-0.030532039837801884
2019-07-26,0.011614470823357698,0.004525786994560068,0.006606186185799996,0.0015836494025745457,0.0013364578336902619,0.01623122222516365,-0.0017629159576341463,0.02105338938245812,0.0015013925383494241,0.015831392187439716,-0.0015209971926290226
2019-07-29,0.009195396878553365,-0.007003066028051433,-0.037740386757283556,-0.007031878692328323,0.007540612140171812,0.0035714288703748718,0.006156523857051668,-0.021053389382458158,0.002597153791183133,0.010416754984534189,-0.01317620242924097
2019-07-30,-0.0022907417970986083,-0.012060949395321848,0.0410271458825883,-0.0027353775195563318,-0.011108790982196207,0.0017809002084832025,-0.0026337055760558272,-0.11247801211180346,-0.00650553618946802,0.04804973072872788,0.01833794860300818
2019-07-31,-0.03500944468154621,0.0,0.006541286352212612,0.0061440656433127605,-0.04244298422414662,-0.05110596199583242,-0.0030817755819471573,-0.04879011804678987,0.00243214061367297,-0.03774030513563922,0.012340251166982149
2019-08-01,0.04867692312489692,-0.03361294724215261,-0.021417568055549126,0.007233390885870062,0.04467470523248065,0.09633109982666206,-0.0008822800025917717,-0.025317859565233025,-0.013758231711837998,0.07648616342592318,-0.035935663748250836
2019-08-02,-0.015963810576102987,-0.022315523398949273,-0.02871826934637577,-0.0033841692797310957,-0.0044683477857455954,0.028501522195896797,0.0008822800025918745,0.02531785956523302,-0.007726026676790561,-0.0071515113466035915,-0.02321300138943006
2019-08-06,0.06238107586633777,-0.025090900173630627,-0.038432680157881136,-0.016175335925867944,0.04338036414838924,0.05935982601648861,0.006591961790608531,0.0,-0.017105152610872622,0.08701132902688817,-0.0009526364820524219
2019-08-07,0.10837958993307815,-0.006829169512612217,-0.020693515570389228,0.024502054195178254,0.03082360539937514,0.04566999372791518,0.0065486164841006425,-0.1053604908225583,0.001576740522545252,0.03236536985738038,0.001904237847315236
2019-08-08,-0.025516422225428832,0.0181083732252426,0.019802672585416424,0.006923603390573662,0.0004156961166504316,0.014771373712083181,-0.0013062442416158719,0.027398947339175996,0.004819828062251568,0.0,0.02535736132088722
2019-08-09,-0.034381594269722614,-0.005849356272882353,0.00533327926453835,-0.005803573739747324,-0.004164918055565489,-0.022239625659755395,-0.002617883157346988,0.026668221646324243,-0.0024070101911178986,-0.02798899756146868,-0.0034060161324166276
2019-08-12,0.006153891609594605,-0.007701178649623759,-0.0017745722719905257,-0.0011200296508262666,-0.0067001453149116135,-0.012066499697029479,0.0004368929474942172,0.0,-0.012865280817436694,-0.026550110076955683,-0.026081700594705597
2019-08-13,-0.018576364729626166,0.017133084289067464,0.024562616709688314,0.019090483024401538,0.007117402568147151,-0.023024822667448843,0.007829420653053773,0.025975462271824908,0.005820388458857779,-0.027274400021870124,0.012025538428825911
2019-08-14,-0.006269739962696068,-0.018498219983780383,-0.04338879449310644,-0.02539691813820038,0.009962692638260372,0.0031007746981880084,-0.007392718497654371,0.0,-0.022084433144698337,0.016000221680617762,-0.027101946234753347
2019-08-15,0.03299262890019458,-0.00045548957867506045,-0.01550418515417464,0.010263646254545995,0.01149915734366667,0.00924504931356555,0.0015342187092359178,0.0,-0.0037828461800256613,0.0356386016347863,0.005479456103981273
2019-08-16,-0.0414136664575064,0.011775552706793946,-0.002761171788838743,0.012178691865384712,-0.004501788957354698,-0.027995580496555317,-0.012340434131389168,0.0,0.009054804442606423,-0.03337348737795087,-0.0016085172158578026
2019-08-19,-0.023530598814291065,0.009968455051315361,0.013730155148466996,0.008259949807397504,-0.010721607147851453,-0.017502456655708376,0.00044339073922181044,0.0,0.008760708966531193,-0.006810574143155243,0.01850130468795683
2019-08-20,0.04445185284777352,-0.015447816577609803,-0.004555863590855013,-0.012753336837052674,0.031022735714414905,0.019078462025190413,0.004422862065954209,0.0,-0.014896023397633601,0.035798092354655184,-0.024961175417145088
2019-08-21,-0.033687439575644254,0.01769952705679955,0.03675903818121961,0.01453031062732209,-0.0032206308750651696,-0.015873334137796888,-0.0026513513619330236,-0.025975462271824953,0.005813366280031266,-0.024472949169006854,0.017028477762779066
2019-08-22,-0.030437053738627793,-0.0036052799573788176,0.004391709945132622,-0.013855053831101355,0.006430922576649945,-0.006420561660093021,0.0052956032035949615,0.0,-0.0010740213137807482,-0.011325143185648414,-0.002232571832811438
2019-08-23,0.028293523865858646,-0.021908709780163,-0.0338713137592251,-0.02483327116377024,0.01944127687389326,0.07445298060505288,-0.012400374625181978,0.025975462271824908,-0.011455876100214906,0.09551719065418415,-0.036746043437725945
2019-08-26,0.0,0.006439806680139384,0.009923380079095635,0.005291774646641427,0.0015704078171127807,-0.013544248110501055,-0.005810286538906896,0.0,0.004121981295383872,-0.0209212546300358,0.009887897950570348
2019-08-27,0.062390257736799994,-0.013850598341277661,-0.013556517965405569,0.003893239778023906,0.0301414238317908,0.03863782661776602,0.00402595415591254,-0.052643683918149276,-0.0349174507320262,0.037348720656341025,-0.01220924642387901
2019-08-28,-0.018311783785687943,0.004175359720132551,0.029585330359211858,0.003422690209210768,0.010225421325093922,0.0029112073785717086,-0.0017869827277715168,0.0,0.0016800494225556566,0.008113630814719757,0.036509911188579956
2019-08-29,-0.035531479508937064,0.016984554189329273,0.04322196330388813,0.008392890967818156,-0.03338121391920925,-0.03852331591733749,0.006241366965486801,0.026668221646324243,0.02049138770571203,-0.034946912130363376,0.027156586901071467
2019-08-30,0.016878009178812492,0.005447115952793334,-0.017065269945684757,0.005855890752193636,0.0069985034835814445,0.0,0.00576118516288404,0.0,0.0005480469019078729,0.006256533847345085,-0.009075282988353644
2019-09-03,0.006256564525524499,-0.015051553566533999,-0.010380670861783417,0.0015707377749294962,0.005024227701248032,0.045764435769281166,0.0048490033745382105,0.025975462271824908,-0.009136492146010698,0.022611432967389176,-0.020324542573920912
2019-09-04,0.006217663188479033,0.0068697124279092124,0.0017376547143253456,-0.0020199483306596157,0.013782672427660653,0.004319691396165053,0.0035118298581472765,0.02531785956523302,-0.002768369982571926,-0.002034685499090449,0.004800719383657705
2019-09-05,-0.053034719757702325,0.03277503862113181,0.04829402367212798,0.012724865018257859,-0.07662648162497752,-0.03360433333647974,-0.010572617404838157,0.0,0.017477698218679286,-0.05225846738229099,0.027398913001230967
2019-09-06,-0.03774038425048003,0.003087037240293327,-0.007471961290601248,0.0037639388830507424,-0.03381668892339143,-0.028637986854498594,0.002211784172152751,0.0,0.005000048517955674,-0.028293387610136857,-0.021350725243233948
2019-09-09,-0.015963810576102987,0.019189514063497927,0.015709243936536384,0.0011042990434716603,-0.02798884789282294,-0.034217924315860966,-0.0013264655960178162,0.04879011804678982,0.010569576608130484,-0.01781793998603658,0.03308657504419383
2019-09-10,-0.018561986098295843,0.015005654931789202,0.008169983802715112,0.007915672843324367,-0.010535728748829914,0.003159557196248903,-0.0022149014432429723,0.04652004143776977,0.017968725024585058,-0.015855253295178163,0.03588504944469612
2019-09-11,0.009324005204003557,0.010582107586498975,0.006488234158428223,0.004370557432662364,0.01009895957480982,0.007855454978545402,-0.0026642128508128334,0.06595797067403363,0.006302511272860859,0.013605534778801708,-0.007134392395259318
2019-09-12,-0.018735993140547115,0.007132351859811251,0.020089013591300175,0.0004360754358916349,-0.011865629854080777,-0.02055402582057019,-0.002671598599618229,0.06187540625445525,0.004596666851332444,-0.022779904979946496,0.011250400335226935
2019-09-13,-0.01668676260064064,0.009983497613514917,-0.011200073165006713,0.00954450494288124,0.010116642981572938,0.0015961299282058632,-0.0002240757835285396,0.0953102014787409,0.005612758717677285,-0.006936551005046512,0.0038709203177064596
2019-09-16,0.014320000770267913,-0.0004140186931717381,0.11393188687820513,0.00667040181059225,-0.01100119232129716,0.03756313977617144,0.0040259697375261624,-0.037041347336331645,-0.0006221133421693582,0.02971645598499296,0.12078328108921087
2019-09-17,0.030340735865212097,0.0037197709262508003,-0.03432247551383628,0.0014999677857217958,0.05592850759977204,0.05236796982155745,0.007560697567303355,0.0,0.0019686321487587077,0.03104460511887924,-0.0299409159578922
2019-09-18,-0.016222793772060273,-0.0024783092386965987,-0.01723534598040972,0.0006421552297451196,-0.02114240093623656,-0.028087589834629917,0.00442095331518788,-0.038466245545726065,0.006294264939936633,-0.03329928766833981,-0.023058845264761985
2019-09-19,0.036701304255149635,0.010286118321114432,-0.002270186988478849,-0.0008562986419940835,0.036916957859568646,-0.0015004097247020714,0.003962075270513321,-0.019802608596683105,0.0009252306919304014,0.017897557897685944,-0.0025024476075837677
2019-09-20,0.026668255610635478,0.0032692766041384587,0.003025772149731189,0.004700845486391496,0.007794857202803051,0.03249920693790364,0.0043840405788312855,0.0,0.002770806308442506,0.028417194788982164,0.014647292867505731
2019-09-23,0.015234309772613266,-0.0036787983326459026,-0.011393941273506306,-0.006415729886890542,0.008545332276585563,0.031476102036130583,0.0026212458417277655,0.0,-0.006786658044018777,0.03390153093593158,0.004926034886454601
2019-09-24,0.03814017552946835,-0.010704039586989358,-0.0177269359256981,0.005349268015570083,0.01047971761447823,0.013986228915818986,0.00391903062263693,-0.08338159079850715,-0.008288418288325116,0.0,-0.019294968572466004
2019-09-25,-0.042469205045796043,0.0016542823384228615,0.0,0.00042677148609745666,-0.034261064491394315,-0.052756337118773984,0.010806350763732023,0.0,0.010143904821818634,-0.05129336825017155,-0.004742676264570565
2019-09-26,-0.03307923444489563,-0.006633531928362409,-0.0015563711548695076,0.010186761279134688,-0.002908820927768272,-0.013264771446796329,0.0017181069538305925,-0.09097182756775163,-0.000824217828271825,-0.019934204278196383,-0.008424582171843758
2019-09-27,-0.022676479772362486,0.004979249589939561,-0.007034069639576732,0.008829222975572556,-0.024006202239759782,-0.058031492620624264,-0.00602667867504227,0.0,0.0060627567283720405,-0.02890834041511359,-0.004805688539683031
2019-09-30,-0.011534313027044316,0.005777934636158101,-0.02541833255156084,-0.0271548547144274,-0.023286969127847112,-0.041739642799601184,-0.0012960960790612834,0.0,-0.000307367389574751,-0.03048310853057826,-0.0011340008261416306
